resourceId,name,rating,position,alternatePositions,pace,shooting,passing,dribbling,defending,physical,skills,weakFoot,playstyleCount,playstyles,goldPlaystyleCount,goldPlaystyles,historicalFc26PopularCount,fc27PopularityScore,matchingFc26EvolutionCount,matchingFc26Evolutions,club,league,isBigClub,isTopLeague,prelaunchPriceSnapshot,launchPriceReference
265331,Courtney Brosnan,75,GK,,71,72,68,77,41,77,1,3,2,Far Throw | Deflector,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Everton,Barclays WSL,false,false,500,500
222045,Craig Halkett,75,CB,,49,51,60,62,75,77,2,3,3,Precision Header | Aerial Fortress | Bruiser,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Hearts,Scottish Prem,false,false,500,500
186537,Cristhian Stuani,75,ST,,53,78,68,68,49,71,4,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Girona FC,LALIGA HYPERMOTION,false,false,500,750
261082,Cristian Medina,75,CM,CAM | CDM,75,63,73,79,69,73,3,3,2,Technical | First Touch,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Botafogo,Sudamericana,false,false,500,1000
201389,Cristiano Biraghi,75,LB,LM,68,68,78,75,72,67,3,3,2,Dead Ball | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Torino,Serie A Enilive,false,false,500,500
230601,Cryzan,75,CAM,ST | LM | LW,84,73,69,79,27,86,4,4,5,Aerial Fortress | First Touch | Press Proven | Quick Step | Enforcer,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Shandong Taishan,CSL,false,false,500,250
226777,Cyle Larin,75,ST,,70,75,66,70,28,77,3,4,2,Low Driven Shot | Enforcer,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Southampton,EFL Championship,false,false,500,500
265840,Cyrielle Blanc,75,CM,CDM,55,65,69,72,69,77,3,3,1,Aerial Fortress,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,FC Fleury 91,Arkema PL,false,false,500,500
190815,Daley Blind,75,CB,LB | CM,34,62,82,75,77,68,3,3,4,Pinged Pass | Long Ball Pass | Intercept | Anticipate,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Ajax,Eredivisie,false,false,500,500
199803,Daniel Batz,75,GK,,76,73,67,78,35,75,1,3,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,M'gladbach,Bundesliga,false,false,500,750
277823,Daniel Peretz,75,GK,,74,75,73,77,35,71,1,3,0,,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Southampton,EFL Championship,false,false,500,1000
235405,Dara O'Shea,75,CB,,69,33,56,58,75,79,2,3,2,Long Ball Pass | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Ipswich,Premier League,false,true,500,250
261530,Dário Essugo,75,CDM,CM,72,61,69,74,74,76,2,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Strasbourg,Ligue 1 McDonald's,false,false,500,500
74491,Dayann Methalie,75,LB,LM,89,50,65,71,71,78,3,3,0,,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sunderland,Premier League,false,true,500,250
251105,Dejan Joveljić,75,ST,,76,75,62,70,32,73,3,3,1,Finesse Shot,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Sounders FC,MLS,false,false,500,250
245132,Denys Popov,75,CB,RB | CDM,65,42,55,64,75,78,2,4,1,Precision Header,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Dynamo Kyiv,Ukrayina Liha,false,false,500,500
250941,Derrick Köhn,75,LB,LM,84,69,71,77,69,70,4,3,1,Rapid,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Union Berlin,Bundesliga,false,false,500,750
258826,Devyne Rensch,75,RM,LM | CB | RB,79,59,70,73,74,66,3,4,1,Intercept,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,AS Roma,Serie A Enilive,false,false,500,1000
261837,Diana Silva,75,ST,,79,79,66,74,26,60,3,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,SL Benfica,Liga Portugal Feminino,false,false,500,
269181,Diego Coppola,75,CB,,60,40,58,60,76,77,2,3,2,Intercept | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Paris FC,Ligue 1 McDonald's,false,false,500,1000
241907,Diego Rossi,75,CAM,ST,85,73,70,76,34,57,3,3,3,Finesse Shot | Technical | Quick Step,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Monterrey,Liga BBVA MX,false,false,500,250
212212,Dominik Kohr,75,CB,CDM | CM,72,63,60,69,74,81,2,3,4,Long Ball Pass | Intercept | Slide Tackle | Bruiser,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,1. FSV Mainz 05,Bundesliga,false,false,500,750
246267,Dominik Kotarski,75,GK,,76,72,75,76,46,73,1,3,1,Footwork,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Dinamo Zagreb,Liga Hrvatska,false,false,500,250
239016,Dominik Schmid,75,LB,LM,80,58,75,74,67,73,3,5,5,Whipped Pass | Intercept | Aerial Fortress | Press Proven | Relentless,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,RB Salzburg,Ö. Bundesliga,false,false,500,500
260236,Dorgeles Nene,75,RM,LM | RW | LW,85,73,69,76,39,62,3,4,2,Low Driven Shot | Quick Step,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Fenerbahçe,Trendyol Süper Lig,false,false,500,3000
270532,Dženan Pejčinović,75,ST,,76,75,59,73,31,73,3,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,VfB Stuttgart,Bundesliga,false,false,500,1000
236988,Eddie Nketiah,75,ST,,80,75,64,76,25,64,3,3,1,Chip Shot,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Crystal Palace,Premier League,false,true,500,7500
263193,El Chadaille Bitshiabu,75,CB,,67,36,60,56,74,79,2,3,1,Pinged Pass,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Galatasaray,Trendyol Süper Lig,false,false,500,500
221053,Elías Gómez,75,LB,LM,82,63,71,75,69,83,3,3,2,Long Ball Pass | Whipped Pass,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Vélez Sarsfield,LPF,false,false,500,1000
87688,Elisabetta Oliviero,75,LB,,74,26,61,67,74,63,3,4,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Roma,Calcio A Femminile,false,false,500,
76201,Ella Peddemors,75,CAM,CM | CDM,69,67,71,74,71,66,3,3,0,,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,VfL Wolfsburg,GPFBL,false,false,500,500
247796,Ellie Roebuck,75,GK,,74,75,71,74,59,75,1,3,1,Footwork,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Aston Villa,Barclays WSL,false,false,500,1000
221551,Emanuel Mammana,75,CB,,75,48,65,70,75,78,3,3,2,Long Ball Pass | Slide Tackle,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Vélez Sarsfield,LPF,false,false,500,500
258714,Emanuele Valeri,75,LB,LM,77,70,73,74,71,67,3,2,2,Whipped Pass | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Parma,Serie A Enilive,false,false,500,500
219953,Embarba,75,LW,RW | LM | RM,75,76,76,75,42,64,4,4,3,Dead Ball | Whipped Pass | Technical,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,UD Almería,LALIGA HYPERMOTION,false,false,500,500
86589,Emma Östlund,75,CB,,63,41,55,68,76,68,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,BK Hcken,Sverige Liga,false,false,500,
223197,Enes Ünal,75,ST,,53,78,68,74,40,68,3,4,1,Power Shot,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Getafe CF,LALIGA EA SPORTS,false,false,500,500
252442,Enrico Delprato,75,CB,RB,79,54,65,70,76,74,2,3,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Parma,Serie A Enilive,false,false,500,500
236784,Ephron Mason-Clark,75,LM,LW,86,71,69,76,36,78,4,4,3,Precision Header | Acrobatic | Press Proven,0,,0,,12,Intro to Evolutions | Intro to Training Camp EVOs II | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Coventry City,Premier League,false,true,500,500
261195,Ernest Muçi,75,CAM,LM | RM | LW,76,73,75,77,32,57,4,4,1,First Touch,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Trabzonspor,Trendyol Süper Lig,false,false,500,250
277264,Estrella Merino Gonzalez,75,RB,RM,75,65,68,70,72,61,2,2,0,,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Leverkusen,GPFBL,false,false,500,500
271807,Ethan Nwaneri,75,RW,RM,81,69,74,77,50,54,3,3,1,Finesse Shot,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Borussia Dortmund,Bundesliga,false,false,500,750
238717,Ethan Pinnock,75,CB,,52,36,55,59,77,69,2,3,2,Anticipate | Long Throw,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Coventry City,Premier League,false,true,500,500
222511,Ezequiel Unsain,75,GK,,79,69,76,79,57,71,1,3,1,Far Reach,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Talleres,LPF,false,false,500,
231614,Fabian Reese,75,LM,ST | RM | LW,83,74,69,73,42,78,3,3,5,Finesse Shot | Gamechanger | Whipped Pass | Rapid | Quick Step,0,,0,,12,Intro to Evolutions | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,VfL Wolfsburg,Bundesliga 2,false,false,500,500
258976,Fabiano Parisi,75,LB,RB | CM,75,66,70,77,73,63,2,3,0,,0,,0,,14,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Fiorentina,Serie A Enilive,false,false,500,500
268802,Fabio Miretti,75,CM,CAM,73,64,76,79,68,66,3,4,2,Finesse Shot | Incisive Pass,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Complete Connection | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Beşiktaş,Trendyol Süper Lig,false,false,500,2000
232645,Facundo Cambeses,75,GK,,76,71,70,77,55,74,1,2,2,Cross Claimer | Far Reach,0,,0,,8,Intro to Training Camp EVOs I | Intro to Training Camp EVOs II | The Debut | Relentless Pressure | Long Ball Pass | Pinged Pass | Whipped Pass+ | Cornerstones,Racing Club,LPF,false,false,500,1000
268573,Federico Baschirotto,75,CB,,64,53,60,58,74,90,2,3,3,Precision Header | Long Ball Pass | Aerial Fortress,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Cremonese,Serie BKT,false,false,500,500
255874,Federico Pereira,75,CB,RB,73,44,57,63,78,78,2,3,5,Long Ball Pass | Jockey | Intercept | Anticipate | Aerial Fortress,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Toluca FC,Liga BBVA MX,false,false,500,
85272,Felicia Schröder,75,ST,CAM,72,74,53,74,22,63,2,3,0,,0,,0,,16,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Cover Athlete | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Real Madrid,Liga F Moeve,true,false,500,
253167,Félix Correia,75,LM,RM | LW | RW,84,69,69,76,42,64,4,2,2,Intercept | Technical,0,,0,,13,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Sevilla FC,LALIGA EA SPORTS,false,false,500,500
253433,Femi Azeez,75,RM,LM | RW | LW,78,70,73,75,41,68,3,3,5,Finesse Shot | Precision Header | Gamechanger | Whipped Pass | Inventive,0,,0,,10,Intro to Evolutions | Intro to Rewards EVOs | Rising Guard | Passing Prodigy | One Shot | Footwork Phenom | Pinged Pass | Whipped Pass+ | Cornerstones | Iron Will,Brighton,Premier League,false,true,500,500
265800,Ferran Jutglà,75,ST,RW | LW | CAM,75,76,66,77,29,77,3,4,2,Finesse Shot | Gamechanger,0,,0,,15,Intro to Evolutions | Intro to Training Camp EVOs II | Intro to Rewards EVOs | Club Member Reward | Rising Guard | Passing Prodigy | One Shot | Relentless Pressure | Long Ball Pass | Footwork Phenom | Pinged Pass | ST Advanced Forward+ | Whipped Pass+ | Cornerstones | Iron Will,Celta,LALIGA EA SPORTS,false,false,500,750
